#Procedure: <SS9Procedure.SS9Procedure>,,,,,,,,,,
#Parameters:,,,,,,,,,,
"#	Maximum Temp.: 300 K",,,,,,,,,,
"#	Delay Time: 1 s",,,,,,,,,,
"#	Field Strength: 0 T",,,,,,,,,,
"#	MM1 Address: USB0::0x05E6::0x2110::1421999::INSTR",,,,,,,,,,
"#	Voltage: True",,,,,,,,,,
"#	Range: 10 SI",,,,,,,,,,
"#	MM2 Address: USB0::0x05E6::0x2110::8015516::INSTR",,,,,,,,,,
"#	Voltage: True",,,,,,,,,,
"#	Range: 10 SI",,,,,,,,,,
"#	MM3 Address: USB0::0x05E6::0x2110::1421483::INSTR",,,,,,,,,,
"#	Voltage: False",,,,,,,,,,
"#	Range: 0.1 SI",,,,,,,,,,
"#	MM4 Adress: USB0::0x05E6::0x2110::1422148::INSTR",,,,,,,,,,
"#	Voltage: True",,,,,,,,,,
"#	Range: 0.1 SI",,,,,,,,,,
"#	Number of Averages: 1",,,,,,,,,,
"#	Your Name: connor",,,,,,,,,,
#Data:,,,,,,,,,,
elapsed_time,T,T_err,MM1_reading,MM1_error,MM2_reading,MM2_error,MM3_reading,MM3_error,MM4_reading,MM4_error
1318.606482,156.1117706,0,0.213639467,0,0.203627511,0,0.020761846,0,-0.000115455,0
1320.319753,156.1170502,0,0.213657468,0,0.203645601,0,0.020761337,0,-5.15E-05,0
1322.046295,156.0906067,0,0.213676169,0,0.203627839,0,0.020761671,0,-3.94E-05,0
1323.77562,156.0747375,0,0.213627159,0,0.203618124,0,0.020761386,0,6.10E-05,0
1325.461458,156.0747375,0,0.213618323,0,0.203588381,0,0.020760747,0,7.10E-05,0
1327.147684,156.0696106,0,0.213619276,0,0.203601717,0,0.020762894,0,6.74E-05,0
1328.832899,156.0747375,0,0.213618993,0,0.203588262,0,0.020763004,0,6.56E-05,0
1330.520211,156.0590363,0,0.213585942,0,0.203577831,0,0.020763028,0,6.42E-05,0
1332.206309,156.0484467,0,0.213584348,0,0.203602731,0,0.020764163,0,6.18E-05,0
1333.892039,156.0484467,0,0.213586851,0,0.203599065,0,0.020763408,0,-9.77E-05,0
1335.581445,156.0272827,0,0.213548928,0,0.203549295,0,0.02076079,0,-6.81E-05,0
1337.304554,156.0325775,0,0.213545247,0,0.203564181,0,0.020761888,0,6.83E-05,0
1338.993433,156.0272827,0,0.213543996,0,0.203530415,0,0.020760981,0,5.53E-05,0
1340.680537,156.0167084,0,0.213523462,0,0.203507781,0,0.020759793,0,6.18E-05,0
1342.367154,156.0167084,0,0.213535726,0,0.203538969,0,0.020762181,0,6.92E-05,0
1344.053611,156.0219879,0,0.213493138,0,0.203523427,0,0.020762306,0,6.59E-05,0
1345.741177,156.0167084,0,0.21351625,0,0.20349881,0,0.020760948,0,6.34E-05,0
1347.432503,156.0167084,0,0.213517963,0,0.203525319,0,0.020762801,0,6.19E-05,0
1349.139645,156.0219879,0,0.213495045,0,0.203489974,0,0.020763846,0,-0.000105564,0
1350.841753,156.0061188,0,0.213508963,0,0.203509658,0,0.020763587,0,-5.18E-05,0
1352.56134,156.0114136,0,0.213490158,0,0.203483924,0,0.020763412,0,-4.61E-05,0
1354.276331,156.0114136,0,0.213502183,0,0.203509047,0,0.020765536,0,6.81E-05,0
1355.963251,156.000824,0,0.213486656,0,0.203477695,0,0.020764183,0,6.84E-05,0
1357.650003,156.000824,0,0.213469341,0,0.203460365,0,0.020762835,0,6.83E-05,0
1359.335733,156.000824,0,0.21346338,0,0.203477486,0,0.020763703,0,6.92E-05,0
1361.02149,156.000824,0,0.213454574,0,0.203461408,0,0.020764459,0,6.67E-05,0
1362.712682,155.97966,0,0.213484004,0,0.203431114,0,0.020763021,0,6.62E-05,0
1364.413414,155.9690704,0,0.213424637,0,0.203425318,0,0.020761823,0,-0.00011256,0
1366.099951,155.9743652,0,0.213401123,0,0.203407526,0,0.020761073,0,-6.52E-05,0
1367.827869,155.9637756,0,0.213399514,0,0.203427255,0,0.020762518,0,-4.33E-05,0
1369.557392,155.9532013,0,0.21340759,0,0.203436896,0,0.020764202,0,6.74E-05,0
1371.243606,155.9479065,0,0.213400304,0,0.203428193,0,0.020763649,0,6.39E-05,0
1372.957289,155.9320221,0,0.21340993,0,0.203427255,0,0.020764658,0,6.29E-05,0
1374.649882,155.9214325,0,0.213368639,0,0.203416243,0,0.020762334,0,7.02E-05,0
1376.336024,155.9214325,0,0.213389024,0,0.203411638,0,0.020763254,0,6.04E-05,0
1378.021138,155.9161377,0,0.213377788,0,0.203396886,0,0.020764712,0,6.46E-05,0
1379.70716,155.9055481,0,0.213316679,0,0.203358724,0,0.020761877,0,6.34E-05,0
1381.396409,155.8843689,0,0.213330745,0,0.203351229,0,0.020762082,0,-0.000133824,0
1383.085518,155.8790741,0,0.213371947,0,0.203365683,0,0.020763088,0,-5.30E-05,0
1384.815411,155.8684845,0,0.213354423,0,0.203374534,0,0.020762729,0,-4.47E-05,0
1386.546984,155.8578949,0,0.213349699,0,0.203348025,0,0.020763308,0,-5.65E-05,0
1388.281916,155.8473053,0,0.2133338,0,0.203341156,0,0.020763347,0,6.41E-05,0
1389.967147,155.8526001,0,0.213357731,0,0.203355088,0,0.020764699,0,6.23E-05,0
1391.653229,155.8473053,0,0.213325604,0,0.203329965,0,0.020762065,0,6.25E-05,0
1393.337836,155.8420105,0,0.213354855,0,0.2033443,0,0.020765316,0,6.74E-05,0
1395.022875,155.8367157,0,0.213316604,0,0.203326448,0,0.020764485,0,6.08E-05,0
1396.708814,155.8261261,0,0.213337481,0,0.203339338,0,0.020764209,0,-0.000118987,0
1398.398766,155.8261261,0,0.213311344,0,0.203292682,0,0.020761495,0,-4.97E-05,0
1400.121967,155.8102417,0,0.213291823,0,0.203306391,0,0.020762494,0,-4.71E-05,0
1401.838598,155.8155365,0,0.213284209,0,0.20328927,0,0.020761477,0,6.77E-05,0
1403.524667,155.7996521,0,0.21326676,0,0.203269243,0,0.020761561,0,5.98E-05,0
1405.212221,155.794342,0,0.213270589,0,0.203264996,0,0.020762114,0,6.43E-05,0
1406.898507,155.7890472,0,0.213269025,0,0.203286737,0,0.020761423,0,6.71E-05,0
1408.585063,155.7890472,0,0.213244616,0,0.203264623,0,0.020760398,0,6.28E-05,0
1410.271818,155.7837524,0,0.213278874,0,0.20327863,0,0.020763386,0,6.21E-05,0
1411.972995,155.7784576,0,0.213233977,0,0.203270792,0,0.020760532,0,-9.77E-05,0
1413.664305,155.7731628,0,0.213271498,0,0.203264117,0,0.020762606,0,-5.52E-05,0
1415.381776,155.7784576,0,0.213278129,0,0.203274443,0,0.020763444,0,6.75E-05,0
1417.067431,155.7625732,0,0.213276743,0,0.203270182,0,0.020764193,0,6.40E-05,0
1418.754672,155.7572632,0,0.213230222,0,0.203236714,0,0.020761654,0,5.99E-05,0
1420.443828,155.7572632,0,0.213238716,0,0.203248158,0,0.020763608,0,7.17E-05,0
1422.130714,155.7572632,0,0.213237524,0,0.203263536,0,0.020762935,0,6.30E-05,0
1423.820993,155.7466736,0,0.213206723,0,0.203238308,0,0.020760978,0,5.84E-05,0
1425.508594,155.7413788,0,0.213236808,0,0.203257128,0,0.02076195,0,6.26E-05,0
1427.218331,155.7413788,0,0.213230371,0,0.203247502,0,0.020762008,0,-0.000121393,0
1428.917099,155.736084,0,0.213216677,0,0.20324175,0,0.020763265,0,-6.34E-05,0
1430.637481,155.7307739,0,0.213252648,0,0.203247115,0,0.020765232,0,-6.76E-05,0
1432.352737,155.7307739,0,0.213228777,0,0.203233435,0,0.020763185,0,5.89E-05,0
1434.038884,155.7148895,0,0.213187783,0,0.20320551,0,0.02076068,0,6.06E-05,0
1435.725825,155.7201843,0,0.213226139,0,0.203246206,0,0.020762989,0,6.79E-05,0
1437.417933,155.7095795,0,0.213208928,0,0.203228011,0,0.020762881,0,6.37E-05,0
1439.105017,155.6989899,0,0.213207393,0,0.203210353,0,0.020760633,0,6.43E-05,0
1440.791255,155.688385,0,0.213208734,0,0.203219383,0,0.020762675,0,5.86E-05,0
1442.480122,155.6830902,0,0.213193416,0,0.203202351,0,0.020760395,0,-0.000128059,0
1444.176386,155.6724854,0,0.213181808,0,0.203206703,0,0.020760285,0,-7.15E-05,0
1445.89403,155.6724854,0,0.213175147,0,0.203209027,0,0.02076011,0,-6.05E-05,0
1447.615727,155.6671906,0,0.213187009,0,0.203218191,0,0.020760641,0,5.55E-05,0
1449.300885,155.6565857,0,0.213175386,0,0.203207135,0,0.020760605,0,6.80E-05,0
1450.987489,155.640686,0,0.213163733,0,0.203203529,0,0.020760819,0,6.28E-05,0
1452.673252,155.6353912,0,0.213186219,0,0.203218489,0,0.020762742,0,6.79E-05,0
1454.358934,155.6300812,0,0.213199704,0,0.203226745,0,0.020763166,0,6.39E-05,0
1456.044796,155.6247864,0,0.213164553,0,0.203226596,0,0.020762337,0,5.93E-05,0
1457.742073,155.6141815,0,0.21317774,0,0.203216835,0,0.020762362,0,-0.00012229,0
1459.442448,155.6090546,0,0.213167592,0,0.203227043,0,0.020762675,0,-6.60E-05,0
1461.163359,155.6037445,0,0.21318148,0,0.203218773,0,0.020763071,0,-6.71E-05,0
1462.879388,155.5984497,0,0.213229656,0,0.20325002,0,0.020765115,0,6.43E-05,0
1464.563242,155.5931396,0,0.213216081,0,0.203224554,0,0.020764733,0,6.33E-05,0
1466.250496,155.5931396,0,0.213227376,0,0.203261896,0,0.020765202,0,6.93E-05,0
1467.937429,155.5825348,0,0.213235393,0,0.203248217,0,0.020765537,0,7.00E-05,0
1469.624234,155.57724,0,0.21318148,0,0.203190088,0,0.02076116,0,6.43E-05,0
1471.310846,155.5719452,0,0.213191032,0,0.203201338,0,0.020762764,0,6.46E-05,0
1473.008485,155.5613403,0,0.213189542,0,0.203212901,0,0.020762242,0,-0.00011583,0
1474.707658,155.5666351,0,0.213165551,0,0.203193411,0,0.020759787,0,-6.67E-05,0
1476.429104,155.5719452,0,0.21317023,0,0.20319049,0,0.020760717,0,-4.35E-05,0
1478.159591,155.5454254,0,0.213192015,0,0.203195035,0,0.020761613,0,-4.97E-05,0
1479.897903,155.5401154,0,0.213212922,0,0.203220888,0,0.020763753,0,6.12E-05,0
1481.586215,155.5295105,0,0.213203161,0,0.20321688,0,0.020763474,0,7.11E-05,0
1483.273372,155.5136108,0,0.213195413,0,0.203206703,0,0.020762894,0,6.28E-05,0
1484.959665,155.5136108,0,0.213178589,0,0.203223079,0,0.020762602,0,6.32E-05,0
1486.644646,155.503006,0,0.21320936,0,0.203239798,0,0.020762652,0,6.76E-05,0
1488.331163,155.4870911,0,0.213207691,0,0.203229844,0,0.020762973,0,-9.77E-05,0
1490.025586,155.4870911,0,0.213203102,0,0.20321244,0,0.020761114,0,-6.14E-05,0
